Year,Title,Link
2006,"IMFC Statement by the Honorable Tommaso Padoa-Schioppa, Minister of Economy and Finance and Governor of the IMF for Italy",https://www.imf.org/External/AM/2006/imfc/statement/eng/ita.pdf
2006,"IMFC Statement by Henry M. Paulson, Secretary of the Treasury of the United States of America",https://www.imf.org/External/AM/2006/imfc/statement/eng/usa.pdf
2006,"IMFC Statement by IMF Managing Director, Rodrigo de Rato, on the Global Economy and Financial Markets",https://www.imf.org/External/AM/2006/imfc/statement/eng/imf.pdf
2006,"IMFC Statement by Mr. Didier Reynders, Deputy Prime Minister and Minister of Finance of Belgium",https://www.imf.org/External/AM/2006/imfc/statement/eng/bel.pdf
2006,"IMFC Statement by Mr. Peer SteinbrÃ¼ck, Minister of Finance of the Federal Republic of Germany",https://www.imf.org/External/AM/2006/imfc/statement/eng/deu.pdf
2006,"IMFC Statement by Hon. Nenadi E. Usman, Minister of Finance of Nigeria",https://www.imf.org/External/AM/2006/imfc/statement/eng/nga.pdf
2006,"IMFC Statement by Mr. ZHOU Xiaochuan, Governor of the People's Bank of China",https://www.imf.org/External/AM/2006/imfc/statement/eng/chn.pdf
2006,"IMFC Statement by Honorable Tan Sri Nor Mohamed Yakcop, Minister of Finance II, Malaysia",https://www.imf.org/External/AM/2006/imfc/statement/eng/mys.pdf
2006,"IMFC Statement by Gerrit Zalm, Minister of Finance of the Netherlands",https://www.imf.org/External/AM/2006/imfc/statement/eng/nld.pdf
2005,IMFC Statement by Commissioner Joaquin Almunia on behalf of the European Commission,https://www.imf.org/External/AM/2005/imfc/stmt/eng/ec.pdf
2005,"Statement by Mr. Gordon Brown, Chairman of the IMFC and Chancellor of the Exchequer United Kingdom",https://www.imf.org/External/AM/2005/imfc/stmt/eng/gbr.pdf
2005,"IMFC Statement by Honorable Finance Minister Mr.P.Chidambaram, Leader of the Indian Delegation",https://www.imf.org/External/AM/2005/imfc/stmt/eng/ind.pdf
2005,"IMFC Statement by Mr. Hans Eichel, Minister of Finance of Germany",https://www.imf.org/External/AM/2005/imfc/stmt/eng/deu.pdf
2005,"IMFC Joint Statement by Mr. NicolÃ¡s Eyzaguirre, Minister of Finance of Chile, and Mr. Vittorio Corbo, Governor of the Central Bank of Chile",https://www.imf.org/External/AM/2005/imfc/stmt/eng/chl.pdf
2005,"IMFC Statement by Roger W. Ferguson, Jr., Chairman of the Financial Stability Forum",https://www.imf.org/External/AM/2005/imfc/stmt/eng/fsf.pdf
2005,"IMFC Statement by Mr. Per-Kristian Foss, Minister of Finance of Norway",https://www.imf.org/External/AM/2005/imfc/stmt/eng/nor.pdf
2005,"IMFC Statement by the Honorable Toshihiko Fukui Governor of the Bank of Japan, and Alternate Governor of the IMF for Japan",https://www.imf.org/External/AM/2005/imfc/stmt/eng/jpn.pdf
2005,"IMFC Statement by the Honourable Ralph Goodale, Minister of Finance of Canada",https://www.imf.org/External/AM/2005/imfc/stmt/eng/can.pdf
2005,FranÃ§ais,https://www.imf.org/External/AM/2005/imfc/stmt/fra/canf.pdf
2005,"IMFC Statement by The Hon. Duck-Soo Han, Deputy Prime Minister and Minister of Finance and Economy of the Republic of Korea",https://www.imf.org/External/AM/2005/imfc/stmt/eng/kor.pdf
2005,"IMFC Statement by Mr. Donald J. Johnston, Secretary General Organisation for Economic Co-operation & Development",https://www.imf.org/External/AM/2005/imfc/stmt/eng/oecd.pdf
2005,"IMFC Statement by the Hon. Mohammed Laksaci, Governor of the Bank of Algeria",https://www.imf.org/External/AM/2005/imfc/stmt/eng/dza.pdf
2005,"IMFC Statement by Mr. Pascal Lamy, Director-General of the World Trade Organization",https://www.imf.org/External/AM/2005/imfc/stmt/eng/wto.pdf
2005,"IMFC Statement by H. E. Hans-Rudolf Merz, Minister of Finance of Switzerland",https://www.imf.org/External/AM/2005/imfc/stmt/eng/che.pdf
2005,"IMFC Statement by Mr. JosÃ© Antonio Ocampo, Under-Secretary-General for Economic and Social Affairs of the United Nations",https://www.imf.org/External/AM/2005/imfc/stmt/eng/un.pdf
2005,"IMFC Statement by Supachai Panitchpakdi, Secretary-General of UNCTAD, On behalf of the UN Conference on Trade and Development",https://www.imf.org/External/AM/2005/imfc/stmt/eng/unctad.pdf
2005,"IMFC Statement by Mr. Rodrigo de Rato, IMF Managing Director",https://www.imf.org/External/AM/2005/imfc/stmt/eng/imf.pdf
2005,EspaÃ±ol,https://www.imf.org/External/AM/2005/imfc/stmt/esl/imfs.pdf
2005,"IMFC Statement by Mr. Didier Reynders, Deputy Prime Minister and Minister of Finance of Belgium",https://www.imf.org/External/AM/2005/imfc/stmt/eng/bel.pdf
2005,"IMFC Statement by Adnan Shihab-Eldin, Acting Secretary-General, Organization of the Petroleum Exporting Countries",https://www.imf.org/External/AM/2005/imfc/stmt/eng/opec.pdf
2005,"IMFC Statement by Mr. John W. Snow, Secretary of the Treasury of the United States of America",https://www.imf.org/External/AM/2005/imfc/stmt/eng/usa.pdf
2005,"IMFC Statement by Mr. Juan Somavia, Director General, International Labour Office",https://www.imf.org/External/AM/2005/imfc/stmt/eng/ilo.pdf
2005,"IMFC Statement by Mr. Paul Wolfowitz, President of the World Bank",https://www.imf.org/External/AM/2005/imfc/stmt/eng/wb.pdf
2005,IMFC Statement by Zhou Xiaochuan Governor of People's Bank of China,https://www.imf.org/External/AM/2005/imfc/stmt/eng/chn.pdf
2005,"Statement by Mr. Gerrit Zalm, Minister of Finance, Netherlands",https://www.imf.org/External/AM/2005/imfc/stmt/eng/nld.pdf
2004,"Statement by the Managing Director, Rodrigo de Rato, to the International Monetary and Financial Committee on the Global Economy and Financial Markets",https://www.imf.org/External/AM/2004/imfc/statem/eng/imfe.pdf
2004,"IMFC Statement by His Excellency, Sultan Bin Nasser Al-Suwaidi, Governor of the United Arab Emirates Central Bank",https://www.imf.org/External/AM/2004/imfc/statem/eng/uaee.pdf
2004,"IMFC Statement by Rt. Hon. Gordon Brown, Chancellor of the Exchequer United Kingdom",https://www.imf.org/External/AM/2004/imfc/statem/eng/gbre.pdf
2004,"IMFC Statement by the Honorable Finance Minister, Shri P. Chidambaram, Leader of the Indian Delegation",https://www.imf.org/External/AM/2004/imfc/statem/eng/inde.pdf
2004,"Statement by The Hon. Peter Costello, Treasurer of Australia",https://www.imf.org/External/AM/2004/imfc/statem/eng/ause.pdf
2004,"IMFC Statement by Honorable M.R. Pridiyathorn Devakula, Governor of the Bank of Thailand",https://www.imf.org/External/AM/2004/imfc/statem/eng/thae.pdf
2004,"Statement by Mr. Hans Eichel, Minister of Finance of the Federal Republic of Germany to the International Monetary and Financial Committee",https://www.imf.org/External/AM/2004/imfc/statem/eng/deue.pdf
2004,"IMFC Statement by Mr. Roger W. Ferguson, Jr., Chairman of the Financial Stability Forum",https://www.imf.org/External/AM/2004/imfc/statem/eng/fsf.pdf
2004,"IMFC Statement by Mr. Per-Kristian Foss, Minister of Finance of Norway",https://www.imf.org/External/AM/2004/imfc/statem/eng/nore.pdf
2004,"IMFC Statement by the Honourable Ralph Goodale, Minister of Finance of Canada",https://www.imf.org/External/AM/2004/imfc/statem/eng/cane.pdf
2004,"IMFC Statement by Mr. Aleksei Kudrin, IMF Governor for the Russian Federation and Minister of Finance of the Russian Federation",https://www.imf.org/External/AM/2004/imfc/statem/eng/ruse.pdf
2004,"IMFC Statement by H. E. Hans-Rudolf Merz, Minister of Finance of Switzerland",https://www.imf.org/External/AM/2004/imfc/statem/eng/chee.pdf
2004,IMFC Statement by Mr. Didier Reynders Minister of Finance of Belgium,https://www.imf.org/External/AM/2004/imfc/statem/eng/bele.pdf
2004,IMFC Statement by the Honorable Domenico Siniscalco Minister of Economy and Finance and Governor of the IMF for Italy,https://www.imf.org/External/AM/2004/imfc/statem/eng/itae.pdf
2004,"IMFC Statement by the Honorable John W. Snow, Secretary of the Treasury of the United States of America",https://www.imf.org/External/AM/2004/imfc/statem/eng/usae.pdf
2004,IMFC Statement by H.E. Sadakazu Tanigaki Minister of Finance of Japan and Governor of the IMF for Japan,https://www.imf.org/External/AM/2004/imfc/statem/eng/jpne.pdf
2004,"IMFC Statement By James D. Wolfensohn, President of the World Bank",https://www.imf.org/External/AM/2004/imfc/statem/eng/wbe.pdf
2004,"Statement by Minister Gerrit Zalm, in his capacity as Chairman of the EU Council of Economic and Finance Ministers, to the IMFC Autumn 2004 meeting",https://www.imf.org/External/AM/2004/imfc/statem/eng/eue.pdf
